fname,1,2,3,lp,stack
0a79ddf7.wav,Acoustic_guitar,Telephone,Microwave_oven,Acoustic_guitar,Acoustic_guitar
0a7c7060.wav,Shatter,Microwave_oven,Telephone,,Shatter
0a7fbd54.wav,Hi-hat,Oboe,Shatter,,Hi-hat
0a7ff75b.wav,Gunshot_or_gunfire,Bass_drum,Fart,,Gunshot_or_gunfire
0a848902.wav,Flute,Oboe,Clarinet,Flute,Flute
0a8b7299.wav,Bass_drum,Oboe,Electric_piano,,Bass_drum
0a8d849e.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
0a979caf.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
0aaa4d2f.wav,Bass_drum,Cello,Double_bass,Bass_drum,Bass_drum
0aab4d0f.wav,Trumpet,Violin_or_fiddle,Flute,Trumpet,Trumpet
0ab56675.wav,Acoustic_guitar,Laughter,Burping_or_eructation,,Acoustic_guitar
0ab99db4.wav,Saxophone,Flute,Acoustic_guitar,,Saxophone
0acc6947.wav,Cello,Double_bass,Acoustic_guitar,,Cello
0ace560e.wav,Clarinet,Saxophone,Trumpet,Clarinet,Clarinet
0ace703f.wav,Acoustic_guitar,Snare_drum,Bass_drum,Acoustic_guitar,Acoustic_guitar
0ad916a0.wav,Double_bass,Bass_drum,Cello,,Double_bass
0adf81d5.wav,Bark,Violin_or_fiddle,Snare_drum,,Bark
0ae1945c.wav,Acoustic_guitar,Electric_piano,Double_bass,Acoustic_guitar,Acoustic_guitar
0af843ea.wav,Gunshot_or_gunfire,Fireworks,Bass_drum,,Gunshot_or_gunfire
0b0132c8.wav,Shatter,Hi-hat,Writing,,Shatter
0b0427e2.wav,Tambourine,Finger_snapping,Hi-hat,,Tambourine
0b07dc21.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
0b0df9a0.wav,Gunshot_or_gunfire,Computer_keyboard,Telephone,,Gunshot_or_gunfire
0b157a67.wav,Bass_drum,Finger_snapping,Flute,Bass_drum,Bass_drum
0b232eb1.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
0b244358.wav,Trumpet,Applause,Saxophone,Trumpet,Trumpet
0b273087.wav,Clarinet,Saxophone,Cello,Clarinet,Clarinet
0b278db1.wav,Computer_keyboard,Applause,Gunshot_or_gunfire,,Computer_keyboard
0b2f18fa.wav,Meow,Telephone,Drawer_open_or_close,,Telephone
0b321436.wav,Bass_drum,Gunshot_or_gunfire,Knock,Bass_drum,Bass_drum
0b32ee85.wav,Cello,Double_bass,Microwave_oven,,Cello
0b38f744.wav,Hi-hat,Shatter,Trumpet,,Hi-hat
0b3c86c9.wav,Tearing,Laughter,Writing,,Writing
0b430780.wav,Gunshot_or_gunfire,Fireworks,Snare_drum,Gunshot_or_gunfire,Gunshot_or_gunfire
0b495758.wav,Fart,Gunshot_or_gunfire,Bass_drum,,Fart
0b4bb93c.wav,Tambourine,Keys_jangling,Hi-hat,,Tambourine
0b50d4c8.wav,Acoustic_guitar,Snare_drum,Clarinet,Acoustic_guitar,Acoustic_guitar
0b58b074.wav,Hi-hat,Shatter,Violin_or_fiddle,,Hi-hat
0b58c7e9.wav,Clarinet,Cello,Saxophone,Clarinet,Clarinet
0b5fb43f.wav,Snare_drum,Squeak,Drawer_open_or_close,,Squeak
0b62b09f.wav,Clarinet,Trumpet,Flute,Clarinet,Clarinet
0b752229.wav,Telephone,Microwave_oven,Chime,,Telephone
0b763e4f.wav,Trumpet,Applause,Cello,Trumpet,Trumpet
0b79fdea.wav,Tambourine,Keys_jangling,Scissors,,Tambourine
0b7b694c.wav,Bass_drum,Double_bass,Oboe,,Bass_drum
0b8844bd.wav,Acoustic_guitar,Gong,Violin_or_fiddle,Acoustic_guitar,Acoustic_guitar
0b8b79ad.wav,Acoustic_guitar,Bus,Laughter,,Bus
0b8dfa34.wav,Clarinet,Saxophone,Oboe,Clarinet,Clarinet
0b9415cd.wav,Clarinet,Flute,Squeak,Clarinet,Clarinet
0ba34dec.wav,Clarinet,Trumpet,Saxophone,Clarinet,Clarinet
0baa37ed.wav,Tearing,Hi-hat,Gunshot_or_gunfire,,Hi-hat
0bb6a21d.wav,Cello,Snare_drum,Violin_or_fiddle,,Cello
0bb807c0.wav,Saxophone,Clarinet,Flute,Saxophone,Saxophone
0bc52ede.wav,Acoustic_guitar,Electric_piano,Gong,,Acoustic_guitar
0bc8ad78.wav,Finger_snapping,Scissors,Keys_jangling,,Finger_snapping
0bc938fb.wav,Cello,Double_bass,Oboe,,Cello
0bd5adf9.wav,Telephone,Microwave_oven,Squeak,,Telephone
0bdc064a.wav,Flute,Saxophone,Oboe,Flute,Flute
0be5aa79.wav,Bass_drum,Gunshot_or_gunfire,Fireworks,,Bass_drum
0be7620d.wav,Bass_drum,Flute,Hi-hat,Bass_drum,Bass_drum
0beb8325.wav,Snare_drum,Violin_or_fiddle,Cello,,Snare_drum
0bec9842.wav,Clarinet,Trumpet,Oboe,Clarinet,Clarinet
0befc5cb.wav,Acoustic_guitar,Laughter,Saxophone,,Acoustic_guitar
0bf9fbd3.wav,Bass_drum,Knock,Gunshot_or_gunfire,Bass_drum,Bass_drum
0c13feb9.wav,Acoustic_guitar,Saxophone,Laughter,Acoustic_guitar,Acoustic_guitar
0c1bb3e9.wav,Flute,Saxophone,Trumpet,Flute,Flute
0c1fbece.wav,Trumpet,Applause,Saxophone,Trumpet,Trumpet
0c27bc2d.wav,Acoustic_guitar,Laughter,Writing,Acoustic_guitar,Acoustic_guitar
0c31ca4c.wav,Flute,Clarinet,Saxophone,Flute,Flute
0c3b5861.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
0c3dfac0.wav,Clarinet,Gong,Cello,Clarinet,Clarinet
0c40bbb0.wav,Bass_drum,Finger_snapping,Electric_piano,Bass_drum,Bass_drum
0c4de54a.wav,Clarinet,Violin_or_fiddle,Flute,Clarinet,Clarinet
0c561099.wav,Trumpet,Clarinet,Cello,Trumpet,Trumpet
0c58f71a.wav,Clarinet,Trumpet,Laughter,Clarinet,Clarinet
0c654cc0.wav,Trumpet,Cello,Squeak,Trumpet,Trumpet
0c6ccd3a.wav,Trumpet,Flute,Clarinet,Trumpet,Trumpet
0c7311f7.wav,Flute,Violin_or_fiddle,Meow,Flute,Flute
0c736a0f.wav,Trumpet,Saxophone,Clarinet,Trumpet,Trumpet
0c7a124d.wav,Clarinet,Oboe,Telephone,Clarinet,Clarinet
0c7a8b1b.wav,Flute,Clarinet,Violin_or_fiddle,Flute,Flute
0c7c51fa.wav,Double_bass,Knock,Microwave_oven,,Double_bass
0c8071a4.wav,Bass_drum,Electric_piano,Gunshot_or_gunfire,Bass_drum,Bass_drum
0c80cb97.wav,Trumpet,Clarinet,Oboe,Trumpet,Trumpet
0c80f6dc.wav,Bass_drum,Finger_snapping,Knock,Bass_drum,Bass_drum
0c91a6b2.wav,Meow,Squeak,Laughter,Meow,Meow
0c9250b8.wav,Bass_drum,Finger_snapping,Flute,Bass_drum,Bass_drum
0ca5bba6.wav,Hi-hat,Shatter,Applause,,Hi-hat
0cb0d029.wav,Burping_or_eructation,Fart,Cough,,Burping_or_eructation
0cb48b8e.wav,Flute,Oboe,Trumpet,Flute,Flute
0cb5b4a8.wav,Bass_drum,Double_bass,Knock,,Bass_drum
0cbe7e42.wav,Flute,Harmonica,Violin_or_fiddle,Flute,Flute
0cc0af58.wav,Cello,Bass_drum,Saxophone,,Cello
0cd0ec27.wav,Bass_drum,Gunshot_or_gunfire,Knock,Bass_drum,Bass_drum
0cd0f2ef.wav,Acoustic_guitar,Scissors,Computer_keyboard,,Acoustic_guitar
0ce09e4a.wav,Flute,Clarinet,Oboe,Flute,Flute
0ce127f9.wav,Applause,Violin_or_fiddle,Scissors,,Violin_or_fiddle
0ceaab13.wav,Bass_drum,Knock,Drawer_open_or_close,Bass_drum,Bass_drum
0ceb2140.wav,Laughter,Acoustic_guitar,Chime,,Laughter
0cec29e8.wav,Flute,Trumpet,Applause,Flute,Flute
0cefa487.wav,Acoustic_guitar,Electric_piano,Double_bass,Acoustic_guitar,Acoustic_guitar
0cf2bcda.wav,Double_bass,Acoustic_guitar,Electric_piano,,Double_bass
0cf319fa.wav,Flute,Saxophone,Trumpet,Flute,Flute
0cf34718.wav,Clarinet,Flute,Acoustic_guitar,Clarinet,Clarinet
0cf34f6e.wav,Gunshot_or_gunfire,Drawer_open_or_close,Knock,,Gunshot_or_gunfire
0d056139.wav,Burping_or_eructation,Hi-hat,Bus,,Burping_or_eructation
0d1bf5b4.wav,Squeak,Knock,Writing,,Squeak
0d20e8f7.wav,Bass_drum,Knock,Writing,,Bass_drum
0d23dd3a.wav,Clarinet,Saxophone,Flute,Clarinet,Clarinet
0d242640.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
0d2d13b7.wav,Hi-hat,Gong,Flute,,Hi-hat
0d34cc5a.wav,Gunshot_or_gunfire,Tearing,Snare_drum,,Gunshot_or_gunfire
0d415918.wav,Shatter,Gunshot_or_gunfire,Microwave_oven,Shatter,Shatter
0d449433.wav,Bass_drum,Computer_keyboard,Tearing,Bass_drum,Bass_drum
0d4ca47e.wav,Hi-hat,Harmonica,Acoustic_guitar,,Hi-hat
0d5bb142.wav,Trumpet,Violin_or_fiddle,Applause,Trumpet,Trumpet
0d6e2584.wav,Cough,Shatter,Laughter,,Cough
0d7549a4.wav,Clarinet,Oboe,Saxophone,,Clarinet
0d7f7f76.wav,Acoustic_guitar,Gong,Chime,Acoustic_guitar,Acoustic_guitar
0d89b6a4.wav,Clarinet,Trumpet,Saxophone,Clarinet,Clarinet
0d8d0cbd.wav,Tearing,Gunshot_or_gunfire,Writing,Tearing,Tearing
0d90d498.wav,Acoustic_guitar,Bass_drum,Electric_piano,,Acoustic_guitar
0d950fc6.wav,Bass_drum,Flute,Hi-hat,Bass_drum,Bass_drum
0d976b22.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
0d98574f.wav,Cello,Violin_or_fiddle,Harmonica,,Cello
0d99cfde.wav,Trumpet,Violin_or_fiddle,Flute,Trumpet,Trumpet
0d9de265.wav,Clarinet,Trumpet,Saxophone,Clarinet,Clarinet
0da2acf4.wav,Fart,Tearing,Applause,,Fart
0da592f2.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
0daa7a68.wav,Bass_drum,Electric_piano,Double_bass,Bass_drum,Bass_drum
0db0fb36.wav,Microwave_oven,Drawer_open_or_close,Knock,,Microwave_oven
0db21ee8.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
0db35f79.wav,Bass_drum,Knock,Hi-hat,Bass_drum,Bass_drum
0db65bf4.wav,Clarinet,Oboe,Gong,Clarinet,Clarinet
0db6ac5f.wav,Trumpet,Squeak,Harmonica,Trumpet,Trumpet
0dbb37b3.wav,Acoustic_guitar,Burping_or_eructation,Chime,,Acoustic_guitar
0dc193fe.wav,Tearing,Squeak,Fart,,Tearing
0dc7fd72.wav,Bass_drum,Electric_piano,Knock,Bass_drum,Bass_drum
0dd0e034.wav,Cello,Violin_or_fiddle,Acoustic_guitar,,Cello
0dd68380.wav,Cowbell,Acoustic_guitar,Burping_or_eructation,,Cowbell
0de4b9f0.wav,Acoustic_guitar,Cello,Gong,Acoustic_guitar,Acoustic_guitar
0def8cc7.wav,Acoustic_guitar,Cello,Electric_piano,Acoustic_guitar,Acoustic_guitar
0df38dfd.wav,Cello,Clarinet,Trumpet,,Cello
0e06ba41.wav,Acoustic_guitar,Bus,Writing,,Acoustic_guitar
0e12c15c.wav,Bass_drum,Glockenspiel,Gunshot_or_gunfire,,Bass_drum
0e1bd033.wav,Applause,Laughter,Trumpet,,Applause
0e23a6f4.wav,Keys_jangling,Tambourine,Writing,,Keys_jangling
0e26ccc9.wav,Squeak,Telephone,Laughter,,Squeak
0e2d428f.wav,Flute,Clarinet,Saxophone,Flute,Flute
0e2ff60a.wav,Flute,Cello,Clarinet,Flute,Flute
0e373704.wav,Flute,Oboe,Clarinet,Flute,Flute
0e398b30.wav,Clarinet,Saxophone,Oboe,Clarinet,Clarinet
0e3b99ce.wav,Fart,Snare_drum,Burping_or_eructation,,Fart
0e3cdc5d.wav,Cello,Double_bass,Acoustic_guitar,,Cello
0e3d8062.wav,Gunshot_or_gunfire,Computer_keyboard,Acoustic_guitar,,Gunshot_or_gunfire
0e45be94.wav,Cello,Double_bass,Bass_drum,,Cello
0e468de3.wav,Bass_drum,Flute,Knock,Bass_drum,Bass_drum
0e507ea4.wav,Flute,Trumpet,Saxophone,Flute,Flute
0e5184a9.wav,Acoustic_guitar,Electric_piano,Double_bass,,Acoustic_guitar
0e551b02.wav,Acoustic_guitar,Electric_piano,Bass_drum,Acoustic_guitar,Acoustic_guitar
0e596194.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
0e596a0b.wav,Bass_drum,Gunshot_or_gunfire,Knock,,Bass_drum
0e5a2f7e.wav,Bass_drum,Flute,Finger_snapping,Bass_drum,Bass_drum
0e5e9be8.wav,Double_bass,Bass_drum,Meow,,Double_bass
0e666b44.wav,Clarinet,Saxophone,Cello,Clarinet,Clarinet
0e6a2b2e.wav,Laughter,Violin_or_fiddle,Flute,,Violin_or_fiddle
0e70bdaa.wav,Flute,Clarinet,Trumpet,Flute,Flute
0e722a03.wav,Bass_drum,Double_bass,Knock,Bass_drum,Bass_drum
0e7aea38.wav,Gong,Electric_piano,Cowbell,Gong,Gong
0e7d6e2d.wav,Cello,Saxophone,Clarinet,,Cello
0e7e36b2.wav,Bass_drum,Flute,Knock,Bass_drum,Bass_drum
0e889160.wav,Bass_drum,Electric_piano,Hi-hat,Bass_drum,Bass_drum
0e8ccc81.wav,Cello,Violin_or_fiddle,Flute,,Cello
0e95fbb5.wav,Cello,Oboe,Violin_or_fiddle,,Cello
0e9c6c50.wav,Acoustic_guitar,Burping_or_eructation,Chime,,Acoustic_guitar
0ea36a9f.wav,Flute,Clarinet,Saxophone,Flute,Flute
0ea9839a.wav,Bass_drum,Flute,Finger_snapping,Bass_drum,Bass_drum
0eb8b04e.wav,Bass_drum,Gunshot_or_gunfire,Fart,,Bass_drum
0ec5f052.wav,Trumpet,Saxophone,Oboe,,Saxophone
0ed387f3.wav,Tearing,Drawer_open_or_close,Squeak,,Tearing
0edbfc63.wav,Flute,Clarinet,Cello,Flute,Flute
0eead3a5.wav,Bass_drum,Knock,Gunshot_or_gunfire,,Bass_drum
0ef36ea1.wav,Harmonica,Burping_or_eructation,Telephone,,Harmonica
0f0b1ca2.wav,Cello,Clarinet,Acoustic_guitar,,Cello
0f0d26ff.wav,Flute,Saxophone,Clarinet,Flute,Flute
0f0e6fcb.wav,Bass_drum,Finger_snapping,Flute,Bass_drum,Bass_drum
0f186af1.wav,Microwave_oven,Drawer_open_or_close,Acoustic_guitar,,Microwave_oven
0f1b4552.wav,Bark,Telephone,Electric_piano,,Bark
0f3786e3.wav,Bus,Fireworks,Gunshot_or_gunfire,,Bus
0f3ac4c8.wav,Computer_keyboard,Scissors,Writing,,Computer_keyboard
0f45b11a.wav,Bass_drum,Knock,Double_bass,,Bass_drum
0f4db823.wav,Shatter,Tambourine,Hi-hat,,Shatter
0f4edd6e.wav,Tearing,Gunshot_or_gunfire,Microwave_oven,Tearing,Tearing
0f5182eb.wav,Gunshot_or_gunfire,Fireworks,Shatter,Gunshot_or_gunfire,Gunshot_or_gunfire
0f53de64.wav,Writing,Knock,Computer_keyboard,,Writing
0f54592d.wav,Shatter,Tambourine,Cough,,Shatter
0f545c0a.wav,Flute,Applause,Saxophone,Flute,Flute
0f5d35da.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
0f6b702d.wav,Cough,Laughter,Clarinet,Cough,Cough
0f6bd0ae.wav,Hi-hat,Bass_drum,Oboe,,Hi-hat
0f6dd6d8.wav,Flute,Cello,Bass_drum,Flute,Flute
0f7080a5.wav,Acoustic_guitar,Bus,Saxophone,Acoustic_guitar,Acoustic_guitar
0f712cb7.wav,Oboe,Meow,Bass_drum,,Oboe
0f7784da.wav,Tambourine,Keys_jangling,Tearing,,Tambourine
0f784c9c.wav,Shatter,Gunshot_or_gunfire,Tearing,Shatter,Shatter
0f826ebb.wav,Acoustic_guitar,Bus,Squeak,Acoustic_guitar,Acoustic_guitar
0f9ff067.wav,Bass_drum,Microwave_oven,Knock,Bass_drum,Bass_drum
0fac704f.wav,Tearing,Writing,Computer_keyboard,,Tearing
0fae3120.wav,Clarinet,Laughter,Harmonica,Clarinet,Clarinet
0fba4394.wav,Cello,Clarinet,Oboe,,Cello
0fc2e748.wav,Trumpet,Bass_drum,Applause,Trumpet,Trumpet
0fc6872b.wav,Squeak,Snare_drum,Drawer_open_or_close,,Squeak
0fcc66b7.wav,Clarinet,Cello,Flute,Clarinet,Clarinet
0fcd2371.wav,Applause,Trumpet,Laughter,,Applause
0fd0464f.wav,Clarinet,Squeak,Violin_or_fiddle,,Clarinet
0fd07de6.wav,Bass_drum,Gunshot_or_gunfire,Knock,,Bass_drum
0fd76662.wav,Saxophone,Clarinet,Trumpet,Saxophone,Saxophone
0fe4be7c.wav,Gunshot_or_gunfire,Fireworks,Bus,,Gunshot_or_gunfire
0fe4e425.wav,Oboe,Clarinet,Saxophone,,Oboe
0feb250e.wav,Knock,Bass_drum,Double_bass,,Knock
10010bbd.wav,Acoustic_guitar,Chime,Telephone,,Acoustic_guitar
10039900.wav,Flute,Saxophone,Clarinet,Flute,Flute
10098579.wav,Clarinet,Trumpet,Saxophone,Clarinet,Clarinet
100c5246.wav,Trumpet,Saxophone,Applause,Trumpet,Trumpet
10109319.wav,Laughter,Acoustic_guitar,Saxophone,,Laughter
10121a69.wav,Hi-hat,Shatter,Bass_drum,,Hi-hat
10145c52.wav,Chime,Fireworks,Tambourine,Chime,Chime
10145c60.wav,Bass_drum,Knock,Fireworks,Bass_drum,Bass_drum
101c0bd4.wav,Trumpet,Gong,Squeak,,Trumpet
1023611b.wav,Knock,Microwave_oven,Bass_drum,,Knock
10252b9e.wav,Clarinet,Harmonica,Flute,Clarinet,Clarinet
103bac20.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
104489a6.wav,Trumpet,Saxophone,Flute,Trumpet,Trumpet
10480421.wav,Bass_drum,Knock,Electric_piano,Bass_drum,Bass_drum
1048ea58.wav,Gunshot_or_gunfire,Fireworks,Knock,Gunshot_or_gunfire,Gunshot_or_gunfire
1050c329.wav,Hi-hat,Snare_drum,Shatter,Hi-hat,Hi-hat
1054db8c.wav,Flute,Saxophone,Trumpet,Flute,Flute
1057f6f9.wav,Laughter,Acoustic_guitar,Chime,,Laughter
106c682c.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
1071703e.wav,Cello,Violin_or_fiddle,Flute,,Cello
10729c8a.wav,Saxophone,Flute,Meow,,Saxophone
1079e2d1.wav,Bass_drum,Gunshot_or_gunfire,Knock,Bass_drum,Bass_drum
107e3cbe.wav,Acoustic_guitar,Gong,Cello,Acoustic_guitar,Acoustic_guitar
108b5bef.wav,Shatter,Snare_drum,Cough,,Squeak
109321f2.wav,Cello,Double_bass,Drawer_open_or_close,,Cello
10949041.wav,Acoustic_guitar,Gong,Cello,Acoustic_guitar,Acoustic_guitar
1099a7a8.wav,Trumpet,Cello,Applause,Trumpet,Trumpet
10d3b2ec.wav,Clarinet,Trumpet,Oboe,Clarinet,Clarinet
10d5c4ce.wav,Hi-hat,Trumpet,Violin_or_fiddle,,Hi-hat
10d73c58.wav,Clarinet,Saxophone,Oboe,Clarinet,Clarinet
10d9053b.wav,Acoustic_guitar,Laughter,Telephone,,Acoustic_guitar
10d9265f.wav,Cello,Clarinet,Trumpet,,Cello
10dba05f.wav,Gong,Electric_piano,Violin_or_fiddle,,Gong
10dddec0.wav,Gunshot_or_gunfire,Bark,Laughter,,Gunshot_or_gunfire
10e46486.wav,Trumpet,Clarinet,Oboe,,Trumpet
10f6ad27.wav,Flute,Clarinet,Violin_or_fiddle,Flute,Flute
11041746.wav,Bass_drum,Knock,Gunshot_or_gunfire,,Bass_drum
111dd875.wav,Cello,Clarinet,Trumpet,,Cello
112283e8.wav,Finger_snapping,Hi-hat,Cowbell,,Finger_snapping
1122c26f.wav,Flute,Applause,Trumpet,Flute,Flute
112da824.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
11338182.wav,Fart,Snare_drum,Shatter,,Fart
113b0e32.wav,Acoustic_guitar,Cello,Electric_piano,Acoustic_guitar,Acoustic_guitar
113d2ca9.wav,Hi-hat,Applause,Flute,,Hi-hat
1141793d.wav,Bass_drum,Gunshot_or_gunfire,Knock,Bass_drum,Bass_drum
11442d0e.wav,Cello,Double_bass,Saxophone,,Cello
1146e063.wav,Cello,Double_bass,Acoustic_guitar,,Cello
11544687.wav,Bass_drum,Double_bass,Electric_piano,Bass_drum,Bass_drum
115a258b.wav,Flute,Saxophone,Violin_or_fiddle,Flute,Flute
115aa41f.wav,Hi-hat,Shatter,Snare_drum,,Hi-hat
116b77d5.wav,Cough,Fart,Burping_or_eructation,,Cough
11704d14.wav,Tearing,Microwave_oven,Drawer_open_or_close,,Tearing
11770392.wav,Hi-hat,Clarinet,Shatter,,Hi-hat
117dcac8.wav,Microwave_oven,Gunshot_or_gunfire,Drawer_open_or_close,,Microwave_oven
11844b37.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
11867b61.wav,Flute,Saxophone,Harmonica,Flute,Flute
1189cf83.wav,Gunshot_or_gunfire,Bass_drum,Knock,,Gunshot_or_gunfire
118f1763.wav,Clarinet,Trumpet,Oboe,Clarinet,Clarinet
11986117.wav,Bass_drum,Knock,Tambourine,Bass_drum,Bass_drum
119a3278.wav,Applause,Clarinet,Computer_keyboard,,Applause
11a10ce8.wav,Cello,Double_bass,Violin_or_fiddle,,Cello
11a4f814.wav,Bass_drum,Double_bass,Computer_keyboard,Bass_drum,Bass_drum
11ae787e.wav,Writing,Computer_keyboard,Drawer_open_or_close,,Writing
11cc6d11.wav,Trumpet,Saxophone,Cello,Trumpet,Trumpet
11e6a1ec.wav,Bass_drum,Gunshot_or_gunfire,Knock,Bass_drum,Bass_drum
11e80486.wav,Acoustic_guitar,Clarinet,Bass_drum,Acoustic_guitar,Acoustic_guitar
11e95378.wav,Bass_drum,Finger_snapping,Hi-hat,Bass_drum,Bass_drum
11edc852.wav,Acoustic_guitar,Double_bass,Cello,,Acoustic_guitar
11f661bd.wav,Keys_jangling,Tearing,Writing,,Keys_jangling
11f6b674.wav,Bass_drum,Gunshot_or_gunfire,Snare_drum,Bass_drum,Bass_drum
11fa11a0.wav,Trumpet,Clarinet,Violin_or_fiddle,Trumpet,Trumpet
12034b1a.wav,Cello,Violin_or_fiddle,Clarinet,,Cello
120c7292.wav,Flute,Cello,Clarinet,Flute,Flute
1221a798.wav,Clarinet,Saxophone,Trumpet,Clarinet,Clarinet
122abe8c.wav,Squeak,Chime,Shatter,,Squeak
122f1508.wav,Clarinet,Trumpet,Oboe,Clarinet,Clarinet
12394644.wav,Tearing,Keys_jangling,Shatter,,Tearing
123986b6.wav,Violin_or_fiddle,Cello,Double_bass,,Violin_or_fiddle
1242ac46.wav,Clarinet,Flute,Telephone,Clarinet,Clarinet
1248a779.wav,Bass_drum,Microwave_oven,Telephone,,Bass_drum
1248f9e2.wav,Cello,Saxophone,Trumpet,,Cello
12508a7b.wav,Drawer_open_or_close,Squeak,Telephone,,Squeak
12584f90.wav,Cello,Gong,Clarinet,,Cello
125c89cb.wav,Hi-hat,Shatter,Applause,,Hi-hat
125dccd9.wav,Drawer_open_or_close,Fireworks,Gunshot_or_gunfire,,Drawer_open_or_close
12679aee.wav,Flute,Violin_or_fiddle,Saxophone,Flute,Flute
126a48d2.wav,Trumpet,Saxophone,Oboe,Trumpet,Trumpet
1271e7aa.wav,Acoustic_guitar,Cello,Electric_piano,Acoustic_guitar,Acoustic_guitar
12770ffc.wav,Telephone,Squeak,Laughter,,Telephone
12798b6a.wav,Bass_drum,Knock,Finger_snapping,Bass_drum,Bass_drum
127a43ec.wav,Clarinet,Saxophone,Trumpet,Clarinet,Clarinet
127d3803.wav,Flute,Violin_or_fiddle,Saxophone,Flute,Flute
12a0327a.wav,Clarinet,Trumpet,Flute,Clarinet,Clarinet
12a83756.wav,Laughter,Telephone,Burping_or_eructation,,Laughter
12ac9a66.wav,Bass_drum,Knock,Gunshot_or_gunfire,,Bass_drum
12adec75.wav,Tearing,Keys_jangling,Fart,,Tearing
12ae3ff9.wav,Bass_drum,Finger_snapping,Hi-hat,Bass_drum,Bass_drum
12bb4b63.wav,Saxophone,Trumpet,Flute,,Saxophone
12bf9735.wav,Clarinet,Saxophone,Oboe,Clarinet,Clarinet
12bfa703.wav,Flute,Violin_or_fiddle,Cello,,Flute
12c73c11.wav,Hi-hat,Tambourine,Shatter,,Hi-hat
12d71e7f.wav,Tearing,Fireworks,Applause,,Tearing
12d94273.wav,Double_bass,Bass_drum,Meow,,Double_bass
12e91a56.wav,Bass_drum,Electric_piano,Knock,Bass_drum,Bass_drum
12ed3971.wav,Trumpet,Clarinet,Flute,Trumpet,Trumpet
12edfe79.wav,Trumpet,Flute,Saxophone,Trumpet,Trumpet
12f5ec05.wav,Flute,Applause,Clarinet,Flute,Flute
12f71a9d.wav,Trumpet,Applause,Saxophone,Trumpet,Trumpet
12f9efda.wav,Bass_drum,Microwave_oven,Telephone,,Bass_drum
12fb2e35.wav,Applause,Laughter,Bass_drum,,Applause
130112d1.wav,Hi-hat,Violin_or_fiddle,Tambourine,,Hi-hat
1302eade.wav,Bass_drum,Telephone,Knock,Bass_drum,Bass_drum
130988c6.wav,Drawer_open_or_close,Bus,Cello,,Drawer_open_or_close
13184046.wav,Flute,Saxophone,Harmonica,Flute,Flute
13331371.wav,Double_bass,Cello,Tambourine,,Double_bass
13354f83.wav,Squeak,Meow,Fart,Squeak,Squeak
133599c8.wav,Finger_snapping,Bass_drum,Scissors,,Finger_snapping
13371a0b.wav,Trumpet,Saxophone,Clarinet,Trumpet,Trumpet
133a1dac.wav,Tearing,Keys_jangling,Squeak,,Tearing
13489639.wav,Clarinet,Oboe,Flute,Clarinet,Clarinet
138bb73e.wav,Flute,Oboe,Cello,Flute,Flute
1391b6b2.wav,Gunshot_or_gunfire,Bark,Fart,,Gunshot_or_gunfire
13979584.wav,Bass_drum,Gong,Gunshot_or_gunfire,Bass_drum,Bass_drum
139ab603.wav,Harmonica,Hi-hat,Gong,,Harmonica
139aebb0.wav,Saxophone,Cough,Violin_or_fiddle,Saxophone,Saxophone
13a6fa65.wav,Acoustic_guitar,Cough,Microwave_oven,,Acoustic_guitar
13a9b494.wav,Cello,Clarinet,Saxophone,,Cello
13b9e681.wav,Hi-hat,Shatter,Trumpet,,Hi-hat
13bd9ca7.wav,Laughter,Burping_or_eructation,Bus,,Laughter
13c4e7ef.wav,Acoustic_guitar,Laughter,Telephone,,Acoustic_guitar
13c6f3c2.wav,Bass_drum,Double_bass,Knock,Bass_drum,Bass_drum
13cc0201.wav,Clarinet,Saxophone,Flute,Clarinet,Clarinet
13d4af26.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
13d5aec7.wav,Acoustic_guitar,Bus,Telephone,,Acoustic_guitar
13d6fb26.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
13e1e624.wav,Acoustic_guitar,Computer_keyboard,Bus,Acoustic_guitar,Acoustic_guitar
13e2b96a.wav,Trumpet,Saxophone,Oboe,,Trumpet
13e4f495.wav,Clarinet,Saxophone,Cello,Clarinet,Clarinet
13ee85d2.wav,Bass_drum,Tambourine,Finger_snapping,,Bass_drum
13f663b3.wav,Trumpet,Violin_or_fiddle,Oboe,Trumpet,Trumpet
14031155.wav,Bark,Meow,Telephone,,Bark
